person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23,44000,RENT,1.0,MEDICAL,C,5000,13.99,1,0.11,Y,2
23,44000,RENT,3.0,MEDICAL,D,5000,14.91,1,0.11,Y,2
24,50000,RENT,6.0,MEDICAL,A,5000,6.54,0,0.1,N,2
22,45000,MORTGAGE,5.0,MEDICAL,B,6500,10.65,0,0.14,N,4
24,50000,RENT,8.0,MEDICAL,B,5000,9.25,0,0.1,N,3
23,45000,MORTGAGE,7.0,VENTURE,B,14550,11.71,0,0.32,N,4
23,50000,RENT,7.0,EDUCATION,B,5000,11.86,0,0.1,N,4
25,45000,MORTGAGE,9.0,EDUCATION,A,5000,,0,0.11,N,3
22,50000,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.88,0,0.1,N,4
24,50000,RENT,7.0,VENTURE,B,5000,11.36,0,0.1,N,4
25,45000,MORTGAGE,1.0,VENTURE,A,3000,6.62,0,0.07,N,2
23,50000,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.25,0,0.1,N,2
23,50000,RENT,7.0,DEBTCONSOLIDATION,A,5000,7.4,0,0.1,N,2
26,45000,MORTGAGE,4.0,PERSONAL,A,11000,8.9,0,0.24,N,3
25,50000,RENT,0.0,PERSONAL,A,5000,,0,0.1,N,2
24,50000,RENT,3.0,PERSONAL,D,5000,14.74,0,0.1,Y,4
24,45000,MORTGAGE,8.0,VENTURE,A,6000,7.51,0,0.13,N,4
24,50000,RENT,2.0,EDUCATION,C,5000,11.03,0,0.1,Y,2
24,50004,RENT,9.0,VENTURE,C,5000,,0,0.1,N,4
24,50004,RENT,5.0,PERSONAL,A,5000,7.14,0,0.1,N,3
21,50252,RENT,4.0,DEBTCONSOLIDATION,B,5000,11.46,0,0.1,N,2
23,44400,RENT,4.0,VENTURE,D,5000,16.29,1,0.11,Y,4
23,50400,RENT,3.0,VENTURE,B,5000,10.38,0,0.1,N,2
24,39000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,4150,17.58,1,0.11,Y,2
22,50433,RENT,6.0,VENTURE,B,5000,10.71,0,0.1,N,4
21,50500,RENT,0.0,MEDICAL,B,5000,10.37,0,0.1,N,3
24,50793,RENT,6.0,PERSONAL,A,5000,6.62,0,0.1,N,4
21,45000,OWN,2.0,VENTURE,A,6000,,0,0.13,N,2
21,45996,RENT,5.0,DEBTCONSOLIDATION,D,5000,,1,0.11,Y,3
25,45996,RENT,2.0,DEBTCONSOLIDATION,G,5000,,1,0.11,Y,4
24,45000,MORTGAGE,0.0,MEDICAL,B,3000,,0,0.07,N,3
25,39000,MORTGAGE,5.0,PERSONAL,C,8500,14.65,1,0.22,N,4
22,45000,OWN,4.0,PERSONAL,A,7000,6.62,0,0.16,N,3
23,45000,MORTGAGE,6.0,MEDICAL,B,5600,11.71,0,0.12,N,3
22,21000,RENT,1.0,PERSONAL,A,8500,7.51,1,0.4,N,4
26,45000,MORTGAGE,6.0,MEDICAL,C,6000,14.27,0,0.13,Y,4
24,24000,RENT,1.0,PERSONAL,A,8500,7.9,1,0.35,N,3
25,45000,MORTGAGE,5.0,PERSONAL,B,3800,10.65,0,0.08,N,2
25,24000,RENT,2.0,VENTURE,B,8500,9.88,1,0.35,N,4
26,24996,RENT,3.0,VENTURE,A,8500,6.91,1,0.34,N,4
24,25000,RENT,0.0,VENTURE,B,8500,11.71,1,0.34,N,3
23,25000,RENT,2.0,EDUCATION,A,8500,6.03,1,0.34,N,3
26,25000,RENT,3.0,MEDICAL,B,8500,11.71,1,0.34,N,2
25,25000,RENT,0.0,MEDICAL,C,8500,12.53,1,0.34,Y,2
24,25000,RENT,0.0,HOMEIMPROVEMENT,B,8500,12.21,1,0.34,N,2
24,45000,MORTGAGE,2.0,VENTURE,A,9050,6.62,0,0.2,N,4
25,25000,RENT,4.0,DEBTCONSOLIDATION,B,8500,11.26,1,0.34,N,2
21,25200,RENT,3.0,MEDICAL,C,8500,13.61,1,0.34,Y,2
24,45000,MORTGAGE,0.0,VENTURE,A,5000,6.62,0,0.11,N,3
22,26000,RENT,,EDUCATION,A,8500,6.17,1,0.33,N,3
25,45000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,6800,6.03,0,0.15,N,2
22,45000,MORTGAGE,6.0,PERSONAL,A,5000,6.99,0,0.11,N,3
26,45000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,6.99,0,0.18,N,2
22,27000,RENT,2.0,EDUCATION,B,8500,12.21,1,0.31,N,2
24,39000,MORTGAGE,,DEBTCONSOLIDATION,A,7000,7.49,1,0.18,N,3
21,27120,RENT,0.0,EDUCATION,A,8500,8.9,1,0.31,N,2
25,28500,RENT,0.0,MEDICAL,B,8500,11.14,0,0.3,N,3
22,45000,MORTGAGE,6.0,VENTURE,A,5000,7.49,0,0.11,N,4
26,28700,RENT,6.0,MEDICAL,D,8500,13.55,1,0.3,Y,3
24,28800,RENT,1.0,DEBTCONSOLIDATION,A,8500,,0,0.3,N,2
25,45000,MORTGAGE,4.0,MEDICAL,A,5800,6.99,0,0.13,N,2
23,29520,RENT,7.0,EDUCATION,D,8500,15.37,0,0.29,Y,2
21,29760,RENT,1.0,DEBTCONSOLIDATION,B,8500,10.62,0,0.29,N,2
23,30000,RENT,6.0,EDUCATION,C,8500,13.49,0,0.28,N,2
22,45000,MORTGAGE,2.0,EDUCATION,D,8000,16.49,0,0.18,N,2
23,45000,MORTGAGE,7.0,EDUCATION,B,14000,11.49,0,0.31,N,2
25,30000,RENT,3.0,EDUCATION,C,8500,13.98,0,0.28,Y,4
23,32000,RENT,0.0,MEDICAL,C,8500,13.16,0,0.27,N,4
25,45000,MORTGAGE,4.0,VENTURE,D,2000,15.62,0,0.04,Y,3
26,34000,RENT,1.0,MEDICAL,A,8500,7.88,0,0.25,N,3
22,30000,RENT,4.0,HOMEIMPROVEMENT,D,8500,15.05,1,0.28,Y,4
23,45000,MORTGAGE,4.0,VENTURE,B,4725,11.99,0,0.1,N,2
22,39000,MORTGAGE,,HOMEIMPROVEMENT,A,5500,5.99,1,0.14,N,4
25,38400,RENT,9.0,VENTURE,B,8500,10.99,0,0.22,N,2
22,40000,RENT,1.0,PERSONAL,C,8500,14.35,0,0.21,Y,2
24,45000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4075,5.42,0,0.09,N,3
23,34000,RENT,5.0,VENTURE,C,8500,13.92,1,0.25,N,3
26,45000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,14125,13.99,0,0.31,Y,2
26,40500,RENT,,DEBTCONSOLIDATION,A,8500,7.88,0,0.21,N,2
21,42000,RENT,5.0,DEBTCONSOLIDATION,A,8500,7.51,0,0.2,N,4
26,39000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,5600,16.49,1,0.14,Y,3
25,45000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,10000,9.99,0,0.22,N,4
23,45000,MORTGAGE,8.0,VENTURE,B,13000,10.99,0,0.29,N,2
24,39000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,5000,,1,0.13,N,3
23,45000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,7.49,0,0.13,N,3
23,42000,RENT,0.0,EDUCATION,A,8500,6.92,0,0.2,N,3
22,42000,RENT,3.0,EDUCATION,B,8500,12.53,0,0.2,N,4
26,42000,RENT,0.0,MEDICAL,B,8500,11.14,0,0.2,N,4
26,42996,RENT,10.0,MEDICAL,B,8500,10.2,0,0.2,N,2
21,43000,RENT,5.0,VENTURE,D,8500,15.58,0,0.2,N,2
26,45000,MORTGAGE,6.0,VENTURE,A,5000,6.99,0,0.11,N,2
22,44000,RENT,4.0,VENTURE,A,8500,5.42,0,0.19,N,4
24,44000,RENT,0.0,MEDICAL,A,8500,7.51,0,0.19,N,4
25,39000,RENT,2.0,VENTURE,C,8500,13.23,1,0.22,Y,4
25,45000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4000,6.62,0,0.09,N,4
25,47000,RENT,1.0,EDUCATION,A,8500,8.9,0,0.18,N,4
26,45000,MORTGAGE,9.0,VENTURE,D,10000,16.89,0,0.22,N,4
25,47000,RENT,8.0,DEBTCONSOLIDATION,B,8500,10.37,0,0.18,N,4
23,45000,OWN,,EDUCATION,C,15000,14.79,0,0.33,N,4
24,49232,RENT,8.0,EDUCATION,A,8500,6.54,0,0.17,N,4
21,45000,MORTGAGE,5.0,MEDICAL,B,3000,10.99,0,0.07,N,4
25,44000,RENT,9.0,MEDICAL,C,8500,14.27,1,0.19,N,4
21,50000,RENT,5.0,VENTURE,B,8500,10.65,0,0.17,N,2
21,44000,RENT,5.0,DEBTCONSOLIDATION,B,8500,11.49,1,0.19,N,2
26,45000,MORTGAGE,5.0,PERSONAL,A,14650,7.49,0,0.33,N,2
25,50000,RENT,7.0,EDUCATION,E,8500,15.7,0,0.17,N,4
24,52582,RENT,5.0,MEDICAL,B,8500,10.62,0,0.16,N,2
22,46968,RENT,1.0,PERSONAL,C,8500,,1,0.18,N,4
24,45000,MORTGAGE,8.0,PERSONAL,A,4000,,0,0.09,N,2
24,45000,OWN,4.0,VENTURE,A,11000,7.49,0,0.24,N,2
24,55000,RENT,5.0,DEBTCONSOLIDATION,B,8500,9.88,0,0.15,N,2
25,55000,RENT,7.0,MEDICAL,C,8500,14.22,0,0.15,N,2
24,45000,MORTGAGE,2.0,PERSONAL,A,7200,7.29,0,0.16,N,4
26,59000,RENT,2.0,PERSONAL,B,8500,11.83,0,0.14,N,4
21,60996,RENT,2.0,VENTURE,B,8500,,0,0.14,N,2
23,45000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7000,5.42,0,0.16,N,3
25,62500,RENT,3.0,EDUCATION,A,8500,7.88,0,0.14,N,4
21,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6250,5.42,0,0.14,N,3
25,63996,RENT,2.0,VENTURE,B,8500,11.89,0,0.13,N,4
22,45000,MORTGAGE,3.0,EDUCATION,C,3000,,0,0.07,N,4
23,65000,RENT,6.0,DEBTCONSOLIDATION,C,8500,13.35,0,0.13,Y,2
23,65000,RENT,3.0,MEDICAL,B,8500,12.21,0,0.13,N,2
23,66200,RENT,5.0,PERSONAL,A,8500,,0,0.13,N,2
25,45000,MORTGAGE,2.0,MEDICAL,A,3000,6.92,0,0.07,N,3
22,74000,RENT,6.0,VENTURE,B,8500,11.71,0,0.11,N,4
25,69000,RENT,5.0,HOMEIMPROVEMENT,A,8500,6.92,1,0.12,N,4
22,21040,RENT,,EDUCATION,B,8450,11.71,1,0.4,N,4
23,38500,RENT,1.0,EDUCATION,B,8450,10.62,0,0.22,N,4
24,45000,MORTGAGE,8.0,EDUCATION,A,5000,5.79,0,0.11,N,2
22,100000,RENT,2.0,EDUCATION,C,8450,12.99,0,0.08,Y,2
24,45000,MORTGAGE,3.0,VENTURE,C,15000,13.06,0,0.33,N,3
24,45000,MORTGAGE,8.0,MEDICAL,A,5000,5.79,0,0.11,N,3
22,25000,RENT,2.0,EDUCATION,A,8400,6.62,1,0.34,N,2
22,45000,MORTGAGE,0.0,MEDICAL,A,9125,5.79,0,0.2,N,3
23,30000,RENT,0.0,MEDICAL,C,8400,14.65,0,0.28,N,3
26,52000,RENT,5.0,PERSONAL,B,5000,10.59,0,0.1,N,3
23,52000,RENT,1.0,PERSONAL,A,5000,7.49,0,0.1,N,3
22,52000,RENT,1.0,VENTURE,A,5000,6.99,0,0.1,N,4
23,45000,MORTGAGE,2.0,EDUCATION,B,10000,11.11,0,0.22,N,3
24,52728,RENT,4.0,PERSONAL,A,5000,7.74,0,0.09,N,4
22,53000,RENT,6.0,EDUCATION,B,5000,9.91,0,0.09,N,2
22,53000,RENT,0.0,EDUCATION,A,5000,7.9,0,0.09,N,4
24,45000,OWN,8.0,HOMEIMPROVEMENT,A,10000,,0,0.22,N,3
25,45000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,3000,9.99,0,0.07,N,4
25,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4325,6.91,0,0.1,N,3
23,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,1450,,0,0.03,N,2
25,45000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,4000,9.25,0,0.09,N,3
25,53000,RENT,3.0,HOMEIMPROVEMENT,C,5000,12.53,0,0.09,Y,3
26,53500,RENT,1.0,PERSONAL,B,5000,12.18,0,0.09,N,3
23,53760,RENT,0.0,EDUCATION,C,5000,13.43,0,0.09,N,4
26,54000,RENT,10.0,EDUCATION,B,5000,10.0,0,0.09,N,2
25,54000,RENT,5.0,PERSONAL,B,5000,12.21,0,0.09,N,4
22,45000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,5000,12.61,0,0.11,Y,2
24,45000,MORTGAGE,5.0,PERSONAL,A,10000,5.79,0,0.22,N,4
23,54860,RENT,0.0,PERSONAL,C,5000,14.17,0,0.09,N,4
26,54996,RENT,3.0,HOMEIMPROVEMENT,B,5000,11.86,0,0.09,N,2
26,45000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,10000,6.91,0,0.22,N,4
22,54996,RENT,0.0,EDUCATION,C,5000,12.54,0,0.09,Y,3
24,54996,RENT,0.0,HOMEIMPROVEMENT,B,5000,10.39,0,0.09,N,2
22,49000,RENT,1.0,EDUCATION,D,5000,15.62,1,0.1,Y,4
25,45000,OWN,9.0,MEDICAL,A,3000,6.17,0,0.07,N,4
22,55000,RENT,6.0,EDUCATION,A,5000,6.91,0,0.09,N,2
26,55000,RENT,3.0,VENTURE,C,5000,13.48,0,0.09,Y,4
25,55000,RENT,3.0,DEBTCONSOLIDATION,C,5000,,0,0.09,Y,4
22,55000,RENT,3.0,EDUCATION,C,5000,,0,0.09,Y,3
24,55000,RENT,4.0,VENTURE,A,5000,8.0,0,0.09,N,3
21,55272,RENT,5.0,VENTURE,A,5000,5.42,0,0.09,N,3
24,56000,RENT,8.0,PERSONAL,C,5000,14.27,0,0.09,N,4
26,56000,RENT,7.0,PERSONAL,A,5000,7.91,0,0.09,N,2
22,45000,OWN,6.0,EDUCATION,A,4750,6.39,0,0.11,N,2
24,50000,RENT,1.0,HOMEIMPROVEMENT,D,5000,15.62,1,0.1,N,4
22,45000,OWN,7.0,EDUCATION,A,6000,6.76,0,0.13,N,2
25,56000,RENT,2.0,DEBTCONSOLIDATION,B,5000,,0,0.09,N,4
22,45000,MORTGAGE,6.0,EDUCATION,A,10000,7.88,0,0.22,N,4
23,56016,RENT,4.0,EDUCATION,E,5000,15.13,0,0.09,N,3
21,45000,MORTGAGE,5.0,PERSONAL,A,4000,7.14,0,0.09,N,3
26,51000,RENT,10.0,MEDICAL,B,5000,12.42,1,0.1,N,4
24,51000,RENT,2.0,DEBTCONSOLIDATION,D,5000,14.74,1,0.1,Y,2
26,51600,RENT,1.0,HOMEIMPROVEMENT,A,5000,8.94,1,0.1,N,2
24,57692,RENT,2.0,HOMEIMPROVEMENT,C,5000,13.23,0,0.09,Y,3
24,57996,RENT,1.0,HOMEIMPROVEMENT,A,5000,8.0,0,0.09,N,3
24,57996,RENT,4.0,HOMEIMPROVEMENT,D,5000,13.24,0,0.09,N,4
24,58000,RENT,5.0,MEDICAL,A,5000,7.49,0,0.09,N,2
22,58000,RENT,4.0,PERSONAL,C,5000,13.85,0,0.09,N,2
23,45000,MORTGAGE,1.0,MEDICAL,B,7200,11.86,0,0.16,N,2
21,45000,MORTGAGE,3.0,MEDICAL,A,4500,7.14,0,0.1,N,2
25,45000,MORTGAGE,4.0,MEDICAL,A,5000,7.88,0,0.11,N,3
23,58000,RENT,4.0,PERSONAL,C,5000,13.16,0,0.09,N,3
24,45000,MORTGAGE,5.0,EDUCATION,A,5000,,0,0.11,N,4
24,45000,MORTGAGE,0.0,VENTURE,A,6000,7.88,0,0.13,N,3
21,45000,MORTGAGE,4.0,EDUCATION,A,5000,7.14,0,0.11,N,4
25,58296,RENT,9.0,DEBTCONSOLIDATION,A,5000,6.17,0,0.09,N,4
22,58380,RENT,2.0,VENTURE,C,5000,12.29,0,0.09,N,3
26,45000,MORTGAGE,3.0,EDUCATION,C,4000,14.35,0,0.09,Y,2
24,58800,RENT,5.0,HOMEIMPROVEMENT,A,5000,7.29,0,0.09,N,3
25,58800,RENT,4.0,EDUCATION,D,5000,14.84,0,0.09,N,2
22,52880,RENT,6.0,MEDICAL,D,5000,14.59,1,0.09,N,4
21,45000,MORTGAGE,5.0,EDUCATION,A,18000,7.88,0,0.4,N,4
26,58979,RENT,2.0,DEBTCONSOLIDATION,A,5000,9.32,0,0.08,N,3
26,53000,RENT,4.0,DEBTCONSOLIDATION,D,5000,15.95,1,0.09,Y,2
22,59317,RENT,5.0,VENTURE,B,5000,11.48,0,0.08,N,4
21,59800,RENT,5.0,PERSONAL,B,5000,11.36,0,0.08,N,3
24,45000,MORTGAGE,4.0,MEDICAL,A,1500,,0,0.03,N,2
22,45000,MORTGAGE,3.0,EDUCATION,B,15000,11.36,0,0.33,N,2
23,45000,MORTGAGE,7.0,VENTURE,A,5000,6.76,0,0.11,N,3
26,45000,MORTGAGE,10.0,PERSONAL,A,1500,6.76,0,0.03,N,4
23,60000,RENT,7.0,EDUCATION,C,5000,13.49,0,0.08,N,2
22,54000,RENT,6.0,DEBTCONSOLIDATION,D,5000,17.27,1,0.09,Y,2
21,45000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8000,7.51,0,0.18,N,4
23,60000,RENT,5.0,VENTURE,D,5000,16.49,0,0.08,Y,2
24,60000,RENT,2.0,MEDICAL,C,5000,13.99,0,0.08,Y,2
24,45000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,4200,7.14,0,0.09,N,2
23,60000,RENT,6.0,DEBTCONSOLIDATION,A,5000,6.99,0,0.08,N,3
21,60000,RENT,2.0,MEDICAL,A,5000,8.49,0,0.08,N,4
26,60000,RENT,10.0,VENTURE,B,5000,10.99,0,0.08,N,2
23,60000,RENT,2.0,DEBTCONSOLIDATION,A,5000,,0,0.08,N,3
21,45000,MORTGAGE,5.0,PERSONAL,A,10000,7.51,0,0.22,N,2
23,60000,RENT,2.0,VENTURE,A,5000,6.91,0,0.08,N,4
25,60000,RENT,8.0,HOMEIMPROVEMENT,D,5000,15.57,0,0.08,N,4
22,45000,MORTGAGE,1.0,EDUCATION,B,3300,10.99,0,0.07,N,3
22,54000,RENT,1.0,DEBTCONSOLIDATION,A,5000,6.54,1,0.09,N,3
26,60000,RENT,0.0,PERSONAL,A,5000,7.14,0,0.08,N,2
23,60000,RENT,4.0,PERSONAL,C,5000,13.98,0,0.08,Y,2
24,39000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,16000,14.22,1,0.41,N,4
23,45000,MORTGAGE,4.0,EDUCATION,C,14500,13.48,0,0.32,Y,2
22,60000,RENT,3.0,PERSONAL,C,5000,14.22,0,0.08,N,4
25,45000,OWN,5.0,VENTURE,B,10400,10.25,0,0.23,N,3
22,54000,RENT,4.0,EDUCATION,E,5000,16.35,1,0.09,Y,3
23,54000,RENT,7.0,EDUCATION,C,5000,12.84,1,0.09,Y,2
22,45000,MORTGAGE,4.0,PERSONAL,C,5000,13.48,0,0.11,Y,4
24,60996,RENT,8.0,HOMEIMPROVEMENT,A,5000,,0,0.08,N,2
22,61000,RENT,3.0,MEDICAL,B,5000,9.99,0,0.08,N,2
24,45000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,13000,10.62,0,0.29,N,2
24,45000,MORTGAGE,3.0,EDUCATION,B,1275,11.36,0,0.03,N,4
22,61000,RENT,2.0,VENTURE,A,5000,7.66,0,0.08,N,3
25,62000,RENT,0.0,EDUCATION,A,5000,7.49,0,0.08,N,3
25,62000,RENT,9.0,DEBTCONSOLIDATION,A,5000,,0,0.08,N,2
22,62400,RENT,2.0,VENTURE,B,5000,12.69,0,0.08,N,3
25,62400,RENT,5.0,VENTURE,A,5000,7.51,0,0.08,N,2
25,63000,RENT,9.0,HOMEIMPROVEMENT,B,5000,10.74,0,0.08,N,3
23,63000,RENT,7.0,EDUCATION,C,5000,13.23,0,0.08,Y,4
22,63000,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.74,0,0.08,N,3
23,45000,MORTGAGE,5.0,EDUCATION,B,14500,11.48,0,0.32,N,2
24,63000,RENT,2.0,EDUCATION,A,5000,9.32,0,0.08,N,4
23,63800,RENT,7.0,EDUCATION,B,5000,9.99,0,0.08,N,4
25,64000,RENT,9.0,EDUCATION,D,5000,15.33,0,0.08,Y,4
25,45000,MORTGAGE,3.0,EDUCATION,B,6000,11.83,0,0.13,N,2
24,64151,RENT,0.0,VENTURE,B,5000,11.86,0,0.08,N,2
21,64424,RENT,3.0,PERSONAL,A,5000,6.03,0,0.08,N,4
26,45000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4000,13.92,0,0.09,N,2
24,64600,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.9,0,0.08,N,4
25,45000,OWN,1.0,PERSONAL,C,10000,12.87,0,0.22,Y,2
23,45000,MORTGAGE,2.0,PERSONAL,A,3000,7.05,0,0.07,N,3
26,65000,RENT,0.0,PERSONAL,A,5000,5.99,0,0.08,N,3
22,65000,RENT,3.0,EDUCATION,B,5000,11.49,0,0.08,N,3
25,59000,RENT,0.0,MEDICAL,D,5000,15.62,1,0.08,Y,3
22,45000,MORTGAGE,3.0,EDUCATION,B,4000,11.83,0,0.09,N,3
25,45000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,4000,8.59,0,0.09,N,3
22,45000,MORTGAGE,6.0,VENTURE,A,7000,8.94,0,0.16,N,3
23,39000,MORTGAGE,7.0,VENTURE,C,16000,14.26,1,0.41,N,3
25,45000,MORTGAGE,0.0,MEDICAL,A,5950,7.74,0,0.13,N,2
23,65000,RENT,2.0,VENTURE,A,5000,5.42,0,0.08,N,2
22,45000,MORTGAGE,1.0,EDUCATION,B,14550,11.83,0,0.32,N,4
23,65000,RENT,3.0,MEDICAL,C,5000,13.98,0,0.08,Y,2
22,45000,MORTGAGE,1.0,EDUCATION,B,8000,12.53,0,0.18,N,3
21,59000,RENT,4.0,MEDICAL,C,5000,14.22,1,0.08,N,3
25,45000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3200,7.74,0,0.07,N,3
26,45000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,1500,7.05,0,0.03,N,2
23,45000,MORTGAGE,4.0,EDUCATION,B,9925,11.48,0,0.22,N,2
24,65000,RENT,1.0,HOMEIMPROVEMENT,B,5000,10.25,0,0.08,N,2
23,65000,RENT,3.0,EDUCATION,C,5000,13.47,0,0.08,Y,2
22,59004,RENT,3.0,EDUCATION,B,5000,11.11,1,0.08,N,3
23,45000,OWN,0.0,VENTURE,C,8000,12.84,0,0.18,Y,2
25,45000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2700,,0,0.06,Y,4
23,39000,MORTGAGE,0.0,MEDICAL,D,8000,14.11,1,0.21,N,3
23,45000,MORTGAGE,1.0,MEDICAL,B,10000,12.21,0,0.22,N,2
23,45000,OWN,3.0,MEDICAL,A,7000,9.63,0,0.16,N,3
22,45000,MORTGAGE,6.0,EDUCATION,A,5000,8.0,0,0.11,N,3
23,66000,RENT,7.0,VENTURE,B,5000,10.39,0,0.08,N,3
26,45000,MORTGAGE,2.0,VENTURE,B,12000,,0,0.27,N,3
24,45000,MORTGAGE,2.0,EDUCATION,B,9200,11.89,0,0.2,N,3
26,45000,MORTGAGE,10.0,MEDICAL,B,4325,,0,0.1,N,4
24,39000,MORTGAGE,1.0,EDUCATION,D,12000,14.11,1,0.31,N,2
24,67200,RENT,4.0,EDUCATION,B,5000,,0,0.07,N,4
22,67500,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.74,0,0.07,N,4
26,67500,RENT,1.0,MEDICAL,B,5000,12.18,0,0.07,N,3
25,45000,MORTGAGE,0.0,VENTURE,B,17000,11.89,0,0.38,N,2
23,67596,RENT,2.0,PERSONAL,B,5000,11.86,0,0.07,N,4
24,45000,MORTGAGE,0.0,VENTURE,A,3600,,0,0.08,N,2
23,45000,MORTGAGE,3.0,EDUCATION,C,16750,12.53,0,0.37,Y,3
26,45000,MORTGAGE,0.0,MEDICAL,C,7750,12.53,0,0.17,Y,4
22,68000,RENT,7.0,PERSONAL,B,5000,9.99,0,0.07,N,3
24,68648,RENT,1.0,VENTURE,B,5000,10.99,0,0.07,N,2
23,63900,RENT,7.0,DEBTCONSOLIDATION,D,5000,15.99,1,0.08,N,2
24,69996,RENT,7.0,DEBTCONSOLIDATION,B,5000,10.38,0,0.07,N,4
25,70000,RENT,0.0,EDUCATION,B,5000,11.71,0,0.07,N,3
26,70000,RENT,3.0,PERSONAL,D,5000,,0,0.07,Y,3
23,54400,RENT,2.0,MEDICAL,D,5000,16.49,1,0.08,N,4
23,45000,OWN,4.0,PERSONAL,D,6400,,0,0.14,Y,3
26,70000,RENT,3.0,EDUCATION,E,5000,17.39,0,0.07,N,2
22,70500,RENT,1.0,VENTURE,B,5000,11.14,0,0.07,N,4
22,71000,RENT,5.0,MEDICAL,B,5000,,0,0.07,N,3
23,55488,RENT,4.0,MEDICAL,D,5000,15.21,1,0.08,N,2
22,71400,RENT,3.0,VENTURE,C,5000,12.99,0,0.07,Y,4
22,39000,MORTGAGE,1.0,VENTURE,F,5000,18.21,1,0.13,Y,4
26,72000,RENT,0.0,VENTURE,A,5000,7.49,0,0.07,N,4
22,45000,MORTGAGE,1.0,EDUCATION,A,7375,9.32,0,0.16,N,4
22,72000,RENT,1.0,MEDICAL,B,5000,11.49,0,0.07,N,3
26,39000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,5000,13.67,1,0.13,N,3
22,72000,RENT,6.0,PERSONAL,D,5000,,0,0.07,N,3
24,72000,RENT,6.0,MEDICAL,A,5000,,0,0.07,N,3
23,45000,MORTGAGE,1.0,EDUCATION,B,8000,10.51,0,0.18,N,4
25,56950,RENT,9.0,MEDICAL,C,5000,13.92,1,0.07,N,4
24,73000,RENT,1.0,DEBTCONSOLIDATION,B,5000,9.01,0,0.07,N,2
24,73500,RENT,3.0,HOMEIMPROVEMENT,C,5000,12.99,0,0.07,N,4
24,74000,RENT,2.0,MEDICAL,A,5000,,0,0.07,N,4
26,74500,RENT,8.0,VENTURE,B,5000,11.36,0,0.07,N,2
23,75000,RENT,4.0,VENTURE,B,5000,,0,0.07,N,3
24,45000,OTHER,8.0,MEDICAL,A,7500,8.32,0,0.17,N,3
25,45000,MORTGAGE,7.0,EDUCATION,A,7500,8.0,0,0.17,N,3
23,69000,RENT,4.0,PERSONAL,A,5000,7.49,1,0.07,N,2
23,75000,RENT,7.0,EDUCATION,A,5000,7.49,0,0.07,N,3
22,75000,RENT,5.0,VENTURE,B,5000,11.49,0,0.07,N,3
22,75000,RENT,2.0,VENTURE,B,5000,10.99,0,0.07,N,2
26,45000,OWN,2.0,MEDICAL,C,7000,,0,0.16,N,3
22,39000,OWN,0.0,EDUCATION,F,25000,16.08,1,0.64,N,3
23,45000,OWN,0.0,VENTURE,B,21000,9.76,0,0.47,N,3
22,75000,RENT,2.0,DEBTCONSOLIDATION,A,5000,5.79,0,0.07,N,2
25,45000,OWN,1.0,HOMEIMPROVEMENT,C,9000,11.03,0,0.2,N,2
25,45000,MORTGAGE,0.0,VENTURE,B,7500,10.39,0,0.17,N,3
24,75000,RENT,8.0,PERSONAL,C,5000,11.78,0,0.07,Y,2
25,45000,OWN,0.0,EDUCATION,C,6500,10.28,0,0.14,Y,2
25,76000,RENT,1.0,DEBTCONSOLIDATION,A,5000,7.9,0,0.07,N,3
