person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
21,30000,MORTGAGE,0.0,EDUCATION,D,2000,14.46,0,0.07,Y,4
23,30000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,1000,13.72,0,0.03,N,4
22,30000,MORTGAGE,3.0,EDUCATION,A,5000,6.91,0,0.17,N,3
24,34400,RENT,8.0,DEBTCONSOLIDATION,D,14000,16.0,1,0.41,Y,3
24,30000,OWN,7.0,HOMEIMPROVEMENT,A,15250,6.54,0,0.51,N,3
22,41000,RENT,5.0,VENTURE,A,14000,,1,0.34,N,3
22,41340,RENT,6.0,VENTURE,D,14000,17.49,1,0.34,N,3
21,12000,RENT,0.0,DEBTCONSOLIDATION,C,2200,,1,0.18,N,3
21,15000,RENT,4.0,EDUCATION,D,2200,,0,0.15,Y,4
25,15000,RENT,0.0,VENTURE,A,2200,7.88,0,0.15,N,2
21,16200,RENT,2.0,MEDICAL,D,2200,16.49,1,0.14,N,2
24,22000,RENT,,MEDICAL,A,2200,,0,0.1,N,3
23,24000,RENT,3.0,EDUCATION,C,2200,15.23,0,0.09,Y,4
23,26004,RENT,8.0,DEBTCONSOLIDATION,B,2200,9.91,1,0.08,N,2
25,27500,RENT,4.0,MEDICAL,B,2200,12.53,0,0.08,N,4
22,27996,RENT,0.0,HOMEIMPROVEMENT,D,2200,15.95,1,0.08,Y,2
21,35360,RENT,1.0,EDUCATION,A,2200,7.49,0,0.06,N,2
25,38400,RENT,5.0,DEBTCONSOLIDATION,B,2200,12.69,0,0.06,N,3
23,30000,MORTGAGE,2.0,EDUCATION,E,12000,16.45,0,0.4,Y,3
23,39000,RENT,7.0,DEBTCONSOLIDATION,B,2200,10.99,0,0.06,N,4
23,39270,RENT,6.0,VENTURE,C,2200,11.72,0,0.06,N,2
24,30000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,4500,14.72,0,0.15,Y,4
26,30000,OWN,0.0,PERSONAL,B,5000,10.38,0,0.17,N,4
22,46080,RENT,1.0,VENTURE,B,2200,11.99,0,0.05,N,2
22,55000,RENT,3.0,MEDICAL,A,2200,5.79,0,0.04,N,4
23,30000,MORTGAGE,2.0,VENTURE,A,8000,7.88,0,0.27,N,2
25,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9000,7.51,0,0.3,N,4
23,75000,RENT,0.0,VENTURE,A,2200,7.9,0,0.03,N,4
21,52500,RENT,0.0,DEBTCONSOLIDATION,A,2225,7.66,0,0.04,N,3
25,30000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6000,14.35,0,0.2,Y,2
23,16000,RENT,6.0,DEBTCONSOLIDATION,C,2250,13.49,0,0.14,N,4
24,29140,RENT,1.0,VENTURE,C,2250,12.73,0,0.08,N,4
26,42000,RENT,4.0,DEBTCONSOLIDATION,B,2250,10.38,0,0.05,N,4
23,14000,RENT,2.0,EDUCATION,D,2300,15.33,1,0.16,N,2
25,25920,RENT,0.0,PERSONAL,B,2300,11.11,0,0.09,N,4
22,30000,OWN,,VENTURE,C,7000,13.98,0,0.23,Y,2
26,30000,RENT,1.0,MEDICAL,B,2300,10.99,0,0.08,N,2
21,34416,RENT,5.0,EDUCATION,A,2300,6.76,0,0.07,N,2
26,36400,RENT,4.0,EDUCATION,A,2300,7.4,0,0.06,N,2
25,62400,RENT,7.0,MEDICAL,B,2300,11.71,0,0.04,N,3
22,30000,OWN,4.0,PERSONAL,B,5000,11.12,0,0.17,N,2
23,78000,RENT,5.0,EDUCATION,D,2300,17.58,0,0.03,Y,2
23,30000,MORTGAGE,6.0,VENTURE,B,5000,10.38,0,0.17,N,4
22,30000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,13.23,0,0.17,N,4
26,14400,RENT,,MEDICAL,B,2350,9.91,1,0.16,N,4
25,44400,RENT,6.0,EDUCATION,C,2350,13.98,0,0.05,Y,3
24,12000,RENT,4.0,MEDICAL,A,2400,6.92,1,0.2,N,2
26,30000,MORTGAGE,0.0,EDUCATION,A,4000,7.14,0,0.13,N,3
23,13000,RENT,0.0,PERSONAL,E,2400,16.82,1,0.18,N,3
24,13288,RENT,5.0,VENTURE,D,2400,17.27,1,0.18,N,2
24,30000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,5000,13.48,1,0.17,Y,2
25,30000,MORTGAGE,6.0,PERSONAL,A,4000,7.14,0,0.13,N,2
25,15648,RENT,,EDUCATION,B,2400,11.71,0,0.15,N,4
26,16428,RENT,0.0,PERSONAL,C,2400,12.23,0,0.15,N,4
24,16800,RENT,3.0,MEDICAL,C,2400,13.98,1,0.14,Y,4
26,30000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,10.62,0,0.5,N,2
23,30000,MORTGAGE,3.0,PERSONAL,B,4500,10.62,0,0.15,N,3
26,18000,RENT,1.0,VENTURE,C,2400,13.06,1,0.13,Y,2
24,30000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,2400,13.11,0,0.08,Y,2
22,30000,MORTGAGE,6.0,VENTURE,C,3200,13.48,0,0.11,N,4
21,18000,RENT,,VENTURE,C,2400,14.72,0,0.13,N,2
22,18000,RENT,,DEBTCONSOLIDATION,C,2400,13.61,0,0.13,Y,3
22,30000,MORTGAGE,6.0,EDUCATION,C,13750,14.22,0,0.46,N,4
24,20000,RENT,0.0,DEBTCONSOLIDATION,D,2400,15.62,1,0.12,N,2
22,30000,MORTGAGE,1.0,PERSONAL,B,5500,10.99,0,0.18,N,3
22,21600,RENT,1.0,HOMEIMPROVEMENT,D,2400,16.29,1,0.11,N,4
23,21600,RENT,1.0,DEBTCONSOLIDATION,C,2400,15.23,1,0.11,N,4
22,21996,RENT,6.0,DEBTCONSOLIDATION,C,2400,12.53,0,0.11,N,4
22,30000,MORTGAGE,3.0,MEDICAL,B,1750,10.99,0,0.06,N,4
23,22790,RENT,7.0,VENTURE,A,2400,8.94,0,0.11,N,4
25,22800,RENT,1.0,MEDICAL,B,2400,10.36,0,0.11,N,4
22,30000,MORTGAGE,0.0,VENTURE,B,5000,11.48,0,0.17,N,4
23,23000,RENT,5.0,EDUCATION,A,2400,5.99,0,0.1,N,3
21,24000,RENT,6.0,VENTURE,D,2400,16.29,0,0.1,N,3
26,25000,RENT,0.0,PERSONAL,D,2400,15.28,1,0.1,Y,3
23,30000,OWN,0.0,PERSONAL,B,3000,11.14,0,0.1,N,3
24,25000,RENT,,VENTURE,C,2400,13.8,0,0.1,Y,4
22,25000,RENT,0.0,EDUCATION,C,2400,13.61,0,0.1,N,4
21,26000,RENT,1.0,PERSONAL,B,2400,11.58,1,0.09,N,4
21,26400,RENT,0.0,EDUCATION,C,2400,14.79,0,0.09,Y,2
22,26400,RENT,0.0,HOMEIMPROVEMENT,C,2400,13.92,1,0.09,N,3
22,27259,RENT,1.0,EDUCATION,B,2400,10.59,0,0.09,N,2
25,28000,RENT,8.0,EDUCATION,B,2400,11.49,0,0.09,N,3
24,28800,RENT,0.0,HOMEIMPROVEMENT,C,2400,14.26,1,0.08,Y,4
21,30000,RENT,1.0,HOMEIMPROVEMENT,D,2400,17.19,1,0.08,Y,2
21,30000,RENT,1.0,VENTURE,D,2400,16.49,1,0.08,Y,2
24,30000,RENT,2.0,MEDICAL,C,2400,13.72,0,0.08,Y,4
25,30720,RENT,4.0,MEDICAL,A,2400,7.9,0,0.08,N,3
23,30000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6500,7.74,0,0.22,N,4
23,30720,RENT,2.0,PERSONAL,C,2400,13.98,1,0.08,Y,4
22,32000,RENT,0.0,MEDICAL,B,2400,11.99,0,0.07,N,3
22,32400,RENT,3.0,VENTURE,D,2400,16.77,0,0.07,Y,3
22,32995,RENT,3.0,DEBTCONSOLIDATION,B,2400,11.48,0,0.07,N,4
26,30000,OWN,0.0,PERSONAL,C,15000,13.22,0,0.5,N,2
22,35000,RENT,1.0,EDUCATION,C,2400,,0,0.07,Y,2
25,35000,RENT,3.0,VENTURE,B,2400,12.53,0,0.07,N,3
23,30000,MORTGAGE,7.0,EDUCATION,A,12000,8.94,0,0.4,N,4
21,37800,RENT,1.0,PERSONAL,C,2400,14.26,0,0.06,Y,3
23,40000,RENT,3.0,DEBTCONSOLIDATION,A,2400,8.9,0,0.06,N,3
25,40000,RENT,9.0,EDUCATION,A,2400,5.42,0,0.06,N,3
24,30000,MORTGAGE,0.0,VENTURE,C,6000,13.22,0,0.2,N,3
25,30000,MORTGAGE,2.0,PERSONAL,A,11500,8.59,0,0.38,N,4
22,40000,RENT,1.0,EDUCATION,C,2400,12.73,0,0.06,Y,2
23,30000,MORTGAGE,5.0,MEDICAL,A,1000,7.4,0,0.03,N,2
21,34000,RENT,5.0,HOMEIMPROVEMENT,B,2400,10.83,1,0.07,N,4
24,41300,RENT,2.0,EDUCATION,C,2400,12.68,0,0.06,N,2
22,41600,RENT,0.0,EDUCATION,C,2400,12.22,0,0.06,Y,2
24,30000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,13.57,0,0.2,N,2
26,30000,MORTGAGE,0.0,VENTURE,A,3500,8.0,0,0.12,N,4
25,30000,MORTGAGE,9.0,VENTURE,A,3000,,0,0.1,N,4
22,30000,MORTGAGE,4.0,EDUCATION,B,5000,11.89,1,0.17,N,4
26,30000,MORTGAGE,0.0,VENTURE,C,4000,13.16,0,0.13,Y,4
25,30000,MORTGAGE,9.0,VENTURE,A,8000,9.32,0,0.27,N,4
21,30000,MORTGAGE,0.0,PERSONAL,A,4750,9.63,1,0.16,N,2
22,43000,RENT,5.0,VENTURE,B,2400,10.99,0,0.06,N,4
22,37080,RENT,6.0,PERSONAL,B,2400,10.65,1,0.06,N,3
25,44000,RENT,5.0,MEDICAL,A,2400,7.66,0,0.05,N,4
23,44004,RENT,3.0,EDUCATION,D,2400,14.09,0,0.05,Y,4
24,30000,MORTGAGE,2.0,EDUCATION,A,1000,8.0,0,0.03,N,2
22,45000,RENT,3.0,MEDICAL,B,2400,12.18,0,0.05,N,4
26,46000,RENT,0.0,DEBTCONSOLIDATION,B,2400,9.91,0,0.05,N,4
23,47000,RENT,7.0,PERSONAL,E,2400,13.75,0,0.05,Y,4
22,30000,MORTGAGE,6.0,PERSONAL,D,6600,14.42,0,0.22,Y,4
23,48000,RENT,1.0,MEDICAL,A,2400,8.49,0,0.05,N,4
23,30000,MORTGAGE,0.0,MEDICAL,D,8000,,1,0.27,Y,3
23,48000,RENT,0.0,EDUCATION,B,2400,10.59,0,0.05,N,3
24,48000,RENT,0.0,PERSONAL,C,2400,12.99,0,0.05,Y,4
23,49800,RENT,2.0,PERSONAL,B,2400,11.83,0,0.05,N,2
25,52000,RENT,0.0,HOMEIMPROVEMENT,A,2400,7.88,0,0.05,N,4
22,30000,MORTGAGE,6.0,VENTURE,A,6950,9.32,0,0.23,N,4
24,54000,RENT,5.0,PERSONAL,A,2400,8.0,0,0.04,N,3
26,54500,RENT,7.0,EDUCATION,A,2400,9.32,0,0.04,N,3
23,56000,RENT,2.0,MEDICAL,A,2400,8.9,0,0.04,N,3
22,57500,RENT,3.0,PERSONAL,C,2400,15.23,0,0.04,N,3
25,60000,RENT,6.0,VENTURE,B,2400,11.49,0,0.04,N,3
24,54000,RENT,3.0,MEDICAL,C,2400,13.49,1,0.04,Y,4
26,54000,RENT,2.0,HOMEIMPROVEMENT,D,2400,14.09,1,0.04,N,2
21,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,14000,9.38,0,0.47,N,4
25,63000,RENT,3.0,DEBTCONSOLIDATION,A,2400,7.14,0,0.04,N,4
23,63300,RENT,3.0,DEBTCONSOLIDATION,A,2400,7.9,0,0.04,N,4
22,66000,RENT,2.0,EDUCATION,A,2400,7.4,0,0.04,N,2
26,67000,RENT,4.0,MEDICAL,C,2400,12.99,0,0.04,Y,2
26,70000,RENT,0.0,EDUCATION,C,2400,,0,0.03,Y,3
24,30000,MORTGAGE,4.0,PERSONAL,B,5000,10.71,0,0.17,N,2
24,95000,RENT,4.0,PERSONAL,A,2400,5.99,0,0.03,N,3
25,95000,RENT,,DEBTCONSOLIDATION,B,2400,9.25,0,0.03,N,2
26,95000,RENT,0.0,VENTURE,A,2400,,0,0.03,N,3
25,87999,RENT,5.0,PERSONAL,C,2400,14.79,1,0.03,Y,4
23,36000,RENT,0.0,EDUCATION,A,2425,8.49,0,0.07,N,4
26,16000,RENT,1.0,VENTURE,D,2450,,1,0.15,Y,2
22,24000,RENT,0.0,DEBTCONSOLIDATION,A,2450,7.9,0,0.1,N,2
21,10800,RENT,4.0,PERSONAL,B,2500,8.88,1,0.23,N,2
21,12000,RENT,,MEDICAL,B,2500,11.99,1,0.21,N,4
21,12540,RENT,,HOMEIMPROVEMENT,A,2500,7.88,1,0.2,N,2
24,12600,RENT,2.0,VENTURE,C,2500,13.11,1,0.2,Y,2
23,95000,RENT,2.0,VENTURE,B,13600,11.11,0,0.14,N,2
24,31000,RENT,8.0,VENTURE,C,13500,13.43,1,0.44,N,4
21,38000,RENT,5.0,EDUCATION,B,13500,9.91,1,0.36,N,3
22,43000,RENT,6.0,PERSONAL,B,13500,10.95,1,0.31,N,3
23,45312,RENT,3.0,EDUCATION,A,13500,7.88,0,0.3,N,3
26,30200,OWN,3.0,VENTURE,B,9200,10.99,0,0.3,N,2
25,30200,MORTGAGE,9.0,HOMEIMPROVEMENT,B,15000,10.2,0,0.5,N,2
23,51000,RENT,6.0,DEBTCONSOLIDATION,C,13500,12.23,0,0.26,Y,2
23,30280,MORTGAGE,5.0,EDUCATION,A,5800,7.29,0,0.19,N,2
22,30288,MORTGAGE,2.0,EDUCATION,C,6000,12.73,0,0.2,N,2
22,30288,OWN,0.0,EDUCATION,F,5000,19.47,1,0.17,Y,3
24,30300,MORTGAGE,0.0,MEDICAL,A,5000,7.74,0,0.17,N,2
25,53000,RENT,10.0,DEBTCONSOLIDATION,A,13500,6.99,0,0.25,N,3
24,57000,RENT,0.0,PERSONAL,A,13500,6.92,0,0.24,N,2
24,57772,RENT,6.0,VENTURE,C,13500,13.99,0,0.23,N,2
25,60000,RENT,9.0,DEBTCONSOLIDATION,A,13500,7.49,0,0.23,N,2
22,68000,RENT,6.0,DEBTCONSOLIDATION,B,13500,10.62,0,0.2,N,4
24,68000,RENT,3.0,EDUCATION,B,13500,12.21,0,0.2,N,2
26,71000,RENT,5.0,MEDICAL,B,13500,12.69,0,0.19,N,3
26,77508,RENT,10.0,VENTURE,C,13500,12.87,0,0.17,Y,2
25,30576,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,6.03,0,0.33,N,4
26,100000,RENT,0.0,PERSONAL,A,13500,7.14,0,0.14,N,3
26,185000,RENT,0.0,VENTURE,A,13500,5.99,0,0.07,N,3
23,35000,RENT,6.0,DEBTCONSOLIDATION,B,13475,10.65,1,0.39,N,3
23,30652,MORTGAGE,4.0,DEBTCONSOLIDATION,D,6000,14.54,1,0.2,Y,2
23,29000,RENT,1.0,VENTURE,C,13475,14.26,1,0.46,Y,4
23,29000,RENT,4.0,MEDICAL,D,13450,12.61,1,0.46,N,3
24,35000,RENT,8.0,MEDICAL,B,13400,,1,0.38,N,3
26,38000,RENT,3.0,EDUCATION,B,13400,9.99,1,0.35,N,2
25,30720,MORTGAGE,3.0,VENTURE,B,2000,11.12,0,0.07,N,2
22,50000,RENT,0.0,DEBTCONSOLIDATION,D,13350,14.59,1,0.27,N,2
24,33000,RENT,2.0,DEBTCONSOLIDATION,A,13300,7.66,1,0.4,N,4
24,39875,RENT,7.0,PERSONAL,D,13300,16.0,1,0.33,Y,4
23,54000,RENT,5.0,VENTURE,D,13275,17.58,0,0.25,Y,2
25,24000,RENT,3.0,VENTURE,B,13250,10.37,1,0.55,N,2
23,30873,MORTGAGE,8.0,EDUCATION,B,4200,10.99,0,0.14,N,4
22,30000,RENT,4.0,DEBTCONSOLIDATION,E,13250,16.4,1,0.44,Y,3
22,33300,RENT,0.0,DEBTCONSOLIDATION,B,13250,,1,0.4,N,4
26,37500,RENT,6.0,DEBTCONSOLIDATION,C,13250,13.49,1,0.35,Y,3
23,38400,RENT,1.0,VENTURE,B,13250,10.99,1,0.35,N,4
26,40000,RENT,3.0,PERSONAL,B,13250,11.71,1,0.33,N,2
25,40000,RENT,9.0,PERSONAL,D,13250,,1,0.33,N,3
26,35000,RENT,5.0,VENTURE,C,13225,13.49,1,0.38,Y,3
22,40000,RENT,6.0,PERSONAL,D,13225,16.77,1,0.33,Y,2
23,30996,OWN,2.0,VENTURE,B,5000,11.86,0,0.16,N,2
24,30996,OWN,,EDUCATION,A,8000,7.51,0,0.26,N,3
22,31500,RENT,5.0,EDUCATION,B,13200,11.71,1,0.42,N,4
23,44248,RENT,,EDUCATION,A,13200,,0,0.3,N,2
25,46596,RENT,2.0,DEBTCONSOLIDATION,B,13200,12.53,0,0.28,N,4
24,60000,RENT,1.0,PERSONAL,A,13200,6.62,0,0.22,N,4
22,60000,RENT,0.0,PERSONAL,A,13200,8.49,0,0.22,N,3
26,31000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,15000,7.9,1,0.48,N,4
26,54000,RENT,0.0,PERSONAL,D,13200,14.91,1,0.24,Y,2
22,62000,RENT,5.0,VENTURE,A,13200,,0,0.21,N,4
21,31000,MORTGAGE,5.0,PERSONAL,A,6000,7.51,0,0.19,N,4
24,72000,RENT,3.0,HOMEIMPROVEMENT,A,13200,7.29,0,0.18,N,3
23,75000,RENT,3.0,VENTURE,A,13200,6.17,0,0.18,N,4
25,76000,RENT,4.0,EDUCATION,C,13200,12.23,0,0.17,N,4
25,31000,OWN,8.0,PERSONAL,A,12000,,0,0.39,N,3
21,31000,MORTGAGE,5.0,EDUCATION,A,7500,5.42,0,0.24,N,4
26,80952,RENT,6.0,EDUCATION,D,13200,16.77,0,0.16,N,4
24,71040,RENT,1.0,VENTURE,A,13100,7.49,0,0.18,N,2
24,31000,MORTGAGE,8.0,EDUCATION,A,5000,5.42,0,0.16,N,2
25,31000,MORTGAGE,,HOMEIMPROVEMENT,A,5200,5.42,0,0.17,N,4
25,31000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,6000,7.66,0,0.19,N,2
24,135000,RENT,8.0,PERSONAL,A,13050,,0,0.1,N,3
21,24000,RENT,2.0,VENTURE,D,13000,15.7,1,0.54,Y,3
24,31000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8000,5.42,0,0.26,N,4
21,24000,RENT,5.0,DEBTCONSOLIDATION,C,13000,12.87,1,0.54,N,2
24,31000,MORTGAGE,8.0,PERSONAL,D,9000,14.84,1,0.29,Y,4
25,31000,MORTGAGE,4.0,VENTURE,B,10000,10.38,0,0.32,N,4
26,28000,RENT,10.0,MEDICAL,D,13000,16.29,1,0.46,Y,3
25,28000,RENT,10.0,PERSONAL,A,13000,7.9,1,0.46,N,3
26,28800,RENT,0.0,HOMEIMPROVEMENT,D,13000,14.46,1,0.45,N,2
25,31000,MORTGAGE,2.0,PERSONAL,B,12250,11.36,1,0.4,N,3
22,30000,RENT,2.0,VENTURE,C,13000,13.11,1,0.43,Y,3
21,31200,RENT,0.0,EDUCATION,C,13000,13.11,1,0.42,Y,2
26,33800,RENT,4.0,EDUCATION,C,13000,13.57,1,0.38,N,4
26,34000,RENT,2.0,MEDICAL,B,13000,9.63,1,0.38,N,2
25,35000,RENT,5.0,MEDICAL,C,13000,13.22,1,0.37,N,2
24,36000,RENT,8.0,EDUCATION,D,13000,17.27,1,0.36,N,4
22,31000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,5000,13.79,0,0.16,N,4
24,36000,RENT,7.0,DEBTCONSOLIDATION,A,13000,7.29,1,0.36,N,3
26,31000,MORTGAGE,5.0,EDUCATION,B,4000,10.33,0,0.13,N,2
22,31000,MORTGAGE,0.0,MEDICAL,C,3000,12.54,0,0.1,N,3
23,30000,RENT,4.0,DEBTCONSOLIDATION,C,13000,13.57,1,0.43,Y,2
22,36000,RENT,6.0,DEBTCONSOLIDATION,B,13000,11.14,1,0.36,N,4
23,31000,MORTGAGE,6.0,EDUCATION,B,18500,,0,0.6,N,4
24,37000,RENT,3.0,EDUCATION,B,13000,10.25,1,0.35,N,4
23,31164,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4500,6.62,0,0.14,N,2
23,38000,RENT,4.0,EDUCATION,D,13000,,1,0.34,N,4
23,38400,RENT,5.0,EDUCATION,B,13000,11.71,1,0.34,N,3
25,38400,RENT,0.0,DEBTCONSOLIDATION,B,13000,10.74,1,0.34,N,3
26,31200,MORTGAGE,6.0,PERSONAL,A,9250,7.9,0,0.3,N,2
22,39000,RENT,5.0,DEBTCONSOLIDATION,B,13000,11.83,1,0.33,N,4
25,40000,RENT,9.0,PERSONAL,B,13000,10.99,1,0.33,N,3
24,40000,RENT,5.0,DEBTCONSOLIDATION,C,13000,14.26,1,0.33,N,3
25,31200,MORTGAGE,9.0,HOMEIMPROVEMENT,D,2400,17.58,1,0.08,Y,4
21,40800,RENT,3.0,MEDICAL,C,13000,13.57,1,0.32,Y,2
22,31200,MORTGAGE,3.0,VENTURE,B,3200,10.99,0,0.1,N,2
26,36000,RENT,6.0,DEBTCONSOLIDATION,A,13000,5.99,1,0.36,N,4
21,42000,RENT,5.0,EDUCATION,D,13000,15.31,1,0.31,N,3
22,43000,RENT,6.0,EDUCATION,C,13000,12.87,0,0.3,Y,4
22,37200,RENT,0.0,VENTURE,E,13000,16.0,1,0.35,N,2
23,44000,RENT,1.0,EDUCATION,C,13000,13.47,0,0.3,N,2
23,44100,RENT,8.0,MEDICAL,A,13000,8.9,0,0.29,N,4
24,39000,RENT,,EDUCATION,B,13000,10.75,1,0.33,N,4
23,31200,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7550,9.99,0,0.24,N,4
24,46000,RENT,8.0,PERSONAL,B,13000,10.99,0,0.28,N,3
25,31200,MORTGAGE,3.0,MEDICAL,A,11200,5.42,0,0.36,N,2
24,46540,RENT,5.0,VENTURE,D,13000,,0,0.28,Y,2
25,31200,MORTGAGE,9.0,DEBTCONSOLIDATION,A,6000,5.79,0,0.19,N,4
22,48000,RENT,1.0,MEDICAL,B,13000,9.99,0,0.27,N,2
22,31200,MORTGAGE,,MEDICAL,A,2000,7.29,0,0.06,N,3
26,48000,RENT,0.0,DEBTCONSOLIDATION,B,13000,11.26,0,0.27,N,3
23,49000,RENT,0.0,PERSONAL,A,13000,6.17,0,0.27,N,4
23,44000,RENT,7.0,DEBTCONSOLIDATION,D,13000,16.29,1,0.3,N,3
22,20640,RENT,0.0,EDUCATION,C,2500,12.68,0,0.12,N,3
26,31200,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8400,7.51,0,0.27,N,3
25,21600,RENT,4.0,EDUCATION,A,2500,5.99,0,0.12,N,3
22,21996,RENT,0.0,MEDICAL,B,2500,11.89,0,0.11,N,2
21,22000,RENT,4.0,DEBTCONSOLIDATION,A,2500,7.14,0,0.11,N,4
22,31200,MORTGAGE,2.0,DEBTCONSOLIDATION,A,1050,7.51,1,0.03,N,4
23,22000,RENT,0.0,VENTURE,A,2500,7.51,0,0.11,N,2
24,22000,RENT,0.0,DEBTCONSOLIDATION,B,2500,9.76,0,0.11,N,2
21,22200,RENT,2.0,PERSONAL,D,2500,16.29,1,0.11,N,4
26,22406,RENT,5.0,PERSONAL,A,2500,6.76,1,0.11,N,4
23,24000,RENT,0.0,EDUCATION,B,2500,11.71,0,0.1,N,2
21,31200,MORTGAGE,2.0,EDUCATION,D,1000,14.59,0,0.03,N,2
24,24000,RENT,1.0,MEDICAL,B,2500,10.74,0,0.1,N,3
25,31200,MORTGAGE,0.0,EDUCATION,E,4750,,1,0.15,N,2
24,31200,OWN,8.0,PERSONAL,B,10000,12.18,0,0.32,N,2
22,31200,MORTGAGE,6.0,VENTURE,A,3500,7.74,0,0.11,N,2
22,24960,RENT,0.0,VENTURE,A,2500,7.51,0,0.1,N,2
24,31200,MORTGAGE,2.0,EDUCATION,C,6700,14.26,0,0.21,Y,2
25,24996,RENT,8.0,VENTURE,C,2500,12.98,0,0.1,N,4
22,24996,RENT,0.0,MEDICAL,B,2500,10.99,1,0.1,N,3
23,25000,RENT,0.0,PERSONAL,A,2500,6.91,0,0.1,N,2
24,25000,RENT,5.0,MEDICAL,C,2500,13.48,0,0.1,Y,4
22,25000,RENT,0.0,DEBTCONSOLIDATION,B,2500,11.14,0,0.1,N,3
22,31215,OWN,,EDUCATION,B,14000,9.91,0,0.45,N,3
26,31303,MORTGAGE,7.0,MEDICAL,A,12000,,0,0.38,N,2
22,31356,MORTGAGE,6.0,DEBTCONSOLIDATION,D,11225,,1,0.36,Y,2
25,26400,RENT,,EDUCATION,B,2500,10.62,0,0.09,N,2
21,26940,RENT,1.0,EDUCATION,A,2500,5.42,0,0.09,N,4
26,27000,RENT,0.0,EDUCATION,C,2500,13.61,0,0.09,N,4
25,27024,RENT,7.0,EDUCATION,E,2500,16.69,0,0.09,N,2
25,31500,MORTGAGE,,EDUCATION,A,8250,7.51,0,0.26,N,4
26,27200,RENT,4.0,DEBTCONSOLIDATION,C,2500,13.49,0,0.09,N,4
22,31500,MORTGAGE,2.0,VENTURE,A,14000,8.9,0,0.44,N,3
22,31500,OWN,,VENTURE,A,8000,6.03,0,0.25,N,2
21,28200,RENT,2.0,DEBTCONSOLIDATION,D,2500,16.77,1,0.09,Y,2
24,28500,RENT,3.0,DEBTCONSOLIDATION,B,2500,11.36,0,0.09,N,4
24,29000,RENT,4.0,PERSONAL,B,2500,10.99,0,0.09,N,3
25,29000,RENT,2.0,VENTURE,C,2500,12.84,1,0.09,N,3
23,30000,RENT,7.0,MEDICAL,B,2500,9.88,0,0.08,N,2
22,31500,MORTGAGE,3.0,VENTURE,B,4500,9.88,0,0.14,N,2
24,31000,RENT,1.0,EDUCATION,D,2500,14.54,1,0.08,Y,3
26,31200,RENT,4.0,VENTURE,B,2500,10.37,0,0.08,N,3
21,31544,MORTGAGE,,MEDICAL,A,2200,7.9,0,0.07,N,2
23,31577,OWN,6.0,EDUCATION,A,2500,6.92,0,0.08,N,4
21,32000,RENT,1.0,VENTURE,A,2500,7.4,0,0.08,N,3
25,33000,RENT,6.0,DEBTCONSOLIDATION,B,2500,10.59,0,0.08,N,2
23,33448,RENT,2.0,EDUCATION,C,2500,11.66,0,0.07,Y,2
23,33500,RENT,2.0,EDUCATION,E,2500,15.68,1,0.07,Y,4
21,34368,RENT,0.0,DEBTCONSOLIDATION,C,2500,12.87,0,0.07,Y,2
21,31776,MORTGAGE,5.0,VENTURE,A,6000,8.9,0,0.19,N,3
23,34800,RENT,7.0,EDUCATION,A,2500,6.39,0,0.07,N,2
26,35000,RENT,2.0,MEDICAL,A,2500,8.9,0,0.07,N,3
23,35000,RENT,0.0,DEBTCONSOLIDATION,A,2500,7.51,0,0.07,N,2
24,29000,RENT,2.0,MEDICAL,D,2500,,1,0.09,N,4
22,30000,RENT,2.0,EDUCATION,A,2500,8.49,1,0.08,N,2
21,30000,RENT,3.0,DEBTCONSOLIDATION,A,2500,7.14,1,0.08,N,4
22,30000,RENT,0.0,EDUCATION,C,2500,13.16,1,0.08,Y,4
25,31920,MORTGAGE,8.0,MEDICAL,C,4500,,0,0.14,Y,2
26,37000,RENT,2.0,VENTURE,A,2500,7.14,0,0.07,N,3
26,37225,RENT,4.0,PERSONAL,C,2500,,0,0.07,N,3
26,31992,OTHER,0.0,VENTURE,A,6500,,0,0.2,N,4
25,32000,RENT,1.0,MEDICAL,E,2500,16.45,1,0.08,Y,2
25,38060,RENT,9.0,DEBTCONSOLIDATION,B,2500,12.53,0,0.07,N,2
